Player_match_SK,Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposit_Team,Season_year,is_manofThematch,Age_As_on_match,IsPlayers_Team_won,Batting_Status,Bowling_Status,Player_Captain,Opposit_captain,Player_keeper,Opposit_keeper
23057,829736,87,MK Tiwary,1985-11-14,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,0,30,1,,,JP Duminy,DA Warner,KM Jadhav,NV Ojha
23058,829736,136,A Mishra,1982-11-24,Right-hand bat,Legbreak,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,0,33,1,,,JP Duminy,DA Warner,KM Jadhav,NV Ojha
23059,829736,154,JP Duminy,1984-04-14,Left-hand bat,Right-arm offbreak,South Africa,Captain,Delhi Daredevils,Sunrisers Hyderabad,2015,1,31,1,,,JP Duminy,DA Warner,KM Jadhav,NV Ojha
23060,829736,191,AD Mathews,1987-06-02,Right-hand bat,Right-arm fast-medium,Sri Lanka,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,0,28,1,,,JP Duminy,DA Warner,KM Jadhav,NV Ojha
23061,829736,237,KM Jadhav,1985-03-26,Right-hand bat,Right-arm offbreak,India,Keeper,Delhi Daredevils,Sunrisers Hyderabad,2015,0,30,1,,,JP Duminy,DA Warner,KM Jadhav,NV Ojha
23062,829736,260,MA Agarwal,1991-02-16,Right-hand bat,NULL,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,0,24,1,,,JP Duminy,DA Warner,KM Jadhav,NV Ojha
23063,829736,371,NM Coulter-Nile,1987-10-11,Right-hand bat,Right-arm fast,Australia,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,0,28,1,,,JP Duminy,DA Warner,KM Jadhav,NV Ojha
23064,829736,386,Imran Tahir,1979-03-27,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,0,36,1,,,JP Duminy,DA Warner,KM Jadhav,NV Ojha
23065,829736,393,SS Iyer,1994-12-06,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,0,21,1,,,JP Duminy,DA Warner,KM Jadhav,NV Ojha
23066,829736,404,DJ Muthuswami,1981-03-09,Right-hand bat,Right-arm medium,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,0,34,1,,,JP Duminy,DA Warner,KM Jadhav,NV Ojha
23067,829736,14,P Kumar,1986-10-02,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,0,29,0,,,DA Warner,JP Duminy,NV Ojha,KM Jadhav
23068,829736,42,S Dhawan,1985-12-05,Left-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,0,30,0,,,DA Warner,JP Duminy,NV Ojha,KM Jadhav
23069,829736,94,DW Steyn,1983-06-27,Right-hand bat,Right-arm fast,South Africa,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,0,32,0,,,DA Warner,JP Duminy,NV Ojha,KM Jadhav
23070,829736,161,RS Bopara,1985-05-04,Right-hand bat,Right-arm medium,England,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,0,30,0,,,DA Warner,JP Duminy,NV Ojha,KM Jadhav
23071,829736,166,KV Sharma,1987-10-23,Left-hand bat,Legbreak googly,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,0,28,0,,,DA Warner,JP Duminy,NV Ojha,KM Jadhav
23072,829736,183,NV Ojha,1983-07-20,Right-hand bat,NULL,India,Keeper,Sunrisers Hyderabad,Delhi Daredevils,2015,0,32,0,,,DA Warner,JP Duminy,NV Ojha,KM Jadhav
23073,829736,187,DA Warner,1986-10-27,Left-hand bat,Legbreak,Australia,Captain,Sunrisers Hyderabad,Delhi Daredevils,2015,0,29,0,,,DA Warner,JP Duminy,NV Ojha,KM Jadhav
23074,829736,216,EJG Morgan,1986-09-10,Left-hand bat,Right-arm medium,England,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,0,29,0,,,DA Warner,JP Duminy,NV Ojha,KM Jadhav
23075,829736,299,B Kumar,1990-02-05,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,0,25,0,,,DA Warner,JP Duminy,NV Ojha,KM Jadhav
23076,829736,325,A Ashish Reddy,1991-02-24,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,0,24,0,,,DA Warner,JP Duminy,NV Ojha,KM Jadhav
23077,829736,354,KL Rahul,1992-04-18,Right-hand bat,NULL,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,0,23,0,,,DA Warner,JP Duminy,NV Ojha,KM Jadhav
23078,829738,31,YK Pathan,1982-11-17,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Kings XI Punjab,2015,0,33,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23079,829738,40,G Gambhir,1981-10-14,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Kings XI Punjab,2015,0,34,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23080,829738,46,RV Uthappa,1985-11-11,Right-hand bat,Right-arm medium,India,Keeper,Kolkata Knight Riders,Kings XI Punjab,2015,0,30,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23081,829738,67,PP Chawla,1988-12-24,Left-hand bat,Legbreak,India,Player,Kolkata Knight Riders,Kings XI Punjab,2015,0,27,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23082,829738,96,MK Pandey,1989-09-10,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Kings XI Punjab,2015,0,26,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23083,829738,190,M Morkel,1984-10-06,Left-hand bat,Right-arm fast,South Africa,Player,Kolkata Knight Riders,Kings XI Punjab,2015,0,31,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23084,829738,232,UT Yadav,1987-10-25,Right-hand bat,Right-arm fast-medium,India,Player,Kolkata Knight Riders,Kings XI Punjab,2015,0,28,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23085,829738,284,RN ten Doeschate,1980-06-30,Right-hand bat,Right-arm medium-fast,Netherlands,Player,Kolkata Knight Riders,Kings XI Punjab,2015,0,35,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23086,829738,308,SA Yadav,1990-09-14,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Kings XI Punjab,2015,0,25,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23087,829738,315,SP Narine,1988-05-26,Left-hand bat,Right-arm offbreak,West Indies,Player,Kolkata Knight Riders,Kings XI Punjab,2015,0,27,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23088,829738,334,AD Russell,1988-04-29,Right-hand bat,Right-arm fast,West Indies,Player,Kolkata Knight Riders,Kings XI Punjab,2015,1,27,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23089,829738,41,V Sehwag,1978-10-20,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Kolkata Knight Riders,2015,0,37,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23090,829738,62,WP Saha,1984-10-24,Right-hand bat,NULL,India,Keeper,Kings XI Punjab,Kolkata Knight Riders,2015,0,31,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23091,829738,185,M Vijay,1984-04-01,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Kolkata Knight Riders,2015,0,31,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23092,829738,197,GJ Bailey,1982-09-07,Right-hand bat,Right-arm medium,Australia,Captain,Kings XI Punjab,Kolkata Knight Riders,2015,0,33,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23093,829738,280,NLTC Perera,1989-04-03,Left-hand bat,Right-arm medium-fast,Sri Lanka,Player,Kings XI Punjab,Kolkata Knight Riders,2015,0,26,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23094,829738,305,GJ Maxwell,1988-10-14,Right-hand bat,Right-arm offbreak,Australia,Player,Kings XI Punjab,Kolkata Knight Riders,2015,0,27,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23095,829738,329,Gurkeerat Singh,1990-06-29,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Kolkata Knight Riders,2015,0,25,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23096,829738,357,MG Johnson,1981-11-02,Left-hand bat,Left-arm fast,Australia,Player,Kings XI Punjab,Kolkata Knight Riders,2015,0,34,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23097,829738,367,Sandeep Sharma,1993-05-18,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Kolkata Knight Riders,2015,0,22,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23098,829738,374,AR Patel,1994-01-20,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Kolkata Knight Riders,2015,0,21,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23099,829738,395,Anureet Singh,1988-03-02,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Kolkata Knight Riders,2015,0,27,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23100,829740,2,BB McCullum,1981-09-27,Right-hand bat,Right-arm medium,New Zealand,Player,Chennai Super Kings,Rajasthan Royals,2015,0,34,0,,,MS Dhoni,SR Watson,MS Dhoni,SV Samson
23101,829740,20,MS Dhoni,1981-07-07,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Rajasthan Royals,2015,0,34,0,,,MS Dhoni,SR Watson,MS Dhoni,SV Samson
23102,829740,21,SK Raina,1986-11-27,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2015,0,29,0,,,MS Dhoni,SR Watson,MS Dhoni,SV Samson
23103,829740,35,RA Jadeja,1988-12-06,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Rajasthan Royals,2015,0,27,0,,,MS Dhoni,SR Watson,MS Dhoni,SV Samson
23104,829740,71,DJ Bravo,1983-10-07,Right-hand bat,Right-arm medium-fast,West Indies,Player,Chennai Super Kings,Rajasthan Royals,2015,0,32,0,,,MS Dhoni,SR Watson,MS Dhoni,SV Samson
23105,829740,73,A Nehra,1979-04-29,Right-hand bat,Left-arm medium-fast,India,Player,Chennai Super Kings,Rajasthan Royals,2015,0,36,0,,,MS Dhoni,SR Watson,MS Dhoni,SV Samson
23106,829740,147,DR Smith,1983-04-12,Right-hand bat,Right-arm medium,West Indies,Player,Chennai Super Kings,Rajasthan Royals,2015,0,32,0,,,MS Dhoni,SR Watson,MS Dhoni,SV Samson
23107,829740,201,R Ashwin,1986-09-17,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2015,0,29,0,,,MS Dhoni,SR Watson,MS Dhoni,SV Samson
23108,829740,303,F du Plessis,1984-07-13,Right-hand bat,Legbreak,South Africa,Player,Chennai Super Kings,Rajasthan Royals,2015,0,31,0,,,MS Dhoni,SR Watson,MS Dhoni,SV Samson
23109,829740,359,IC Pandey,1989-08-15,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Rajasthan Royals,2015,0,26,0,,,MS Dhoni,SR Watson,MS Dhoni,SV Samson
23110,829740,364,MM Sharma,1988-09-18,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Rajasthan Royals,2015,0,27,0,,,MS Dhoni,SR Watson,MS Dhoni,SV Samson
23111,829740,32,SR Watson,1981-06-17,Right-hand bat,Right-arm fast-medium,Australia,Captain,Rajasthan Royals,Chennai Super Kings,2015,0,34,1,,,SR Watson,MS Dhoni,SV Samson,MS Dhoni
23112,829740,85,AM Rahane,1988-06-06,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Chennai Super Kings,2015,1,27,1,,,SR Watson,MS Dhoni,SV Samson,MS Dhoni
23113,829740,255,STR Binny,1984-06-03,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Chennai Super Kings,2015,0,31,1,,,SR Watson,MS Dhoni,SV Samson,MS Dhoni
23114,829740,306,SPD Smith,1989-06-02,Right-hand bat,Legbreak googly,India,Player,Rajasthan Royals,Chennai Super Kings,2015,0,26,1,,,SR Watson,MS Dhoni,SV Samson,MS Dhoni
23115,829740,310,JP Faulkner,1990-04-29,Right-hand bat,Left-arm fast-medium,Australia,Player,Rajasthan Royals,Chennai Super Kings,2015,0,25,1,,,SR Watson,MS Dhoni,SV Samson,MS Dhoni
23116,829740,314,Ankit Sharma,1991-04-20,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Chennai Super Kings,2015,0,24,1,,,SR Watson,MS Dhoni,SV Samson,MS Dhoni
23117,829740,339,KK Nair,1991-12-06,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Chennai Super Kings,2015,0,24,1,,,SR Watson,MS Dhoni,SV Samson,MS Dhoni
23118,829740,350,CH Morris,1987-04-30,Right-hand bat,Right-arm fast-medium,South Africa,Player,Rajasthan Royals,Chennai Super Kings,2015,0,28,1,,,SR Watson,MS Dhoni,SV Samson,MS Dhoni
23119,829740,351,SV Samson,1994-11-11,Right-hand bat,NULL,India,Keeper,Rajasthan Royals,Chennai Super Kings,2015,0,21,1,,,SR Watson,MS Dhoni,SV Samson,MS Dhoni
23120,829740,370,PV Tambe,1971-10-08,Right-hand bat,Legbreak,India,Player,Rajasthan Royals,Chennai Super Kings,2015,0,44,1,,,SR Watson,MS Dhoni,SV Samson,MS Dhoni
23121,829740,394,DJ Hooda,1995-04-19,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Chennai Super Kings,2015,0,20,1,,,SR Watson,MS Dhoni,SV Samson,MS Dhoni
23122,829742,8,V Kohli,1988-11-05,Right-hand bat,Right-arm medium,India,Captain,Royal Challengers Bangalore,Mumbai Indians,2015,0,27,0,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23123,829742,88,KD Karthik,1985-06-01,Right-hand bat,NULL,India,Keeper,Royal Challengers Bangalore,Mumbai Indians,2015,0,30,0,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23124,829742,110,AB de Villiers,1984-02-17,Right-hand bat,Right-arm medium,South Africa,Player,Royal Challengers Bangalore,Mumbai Indians,2015,0,31,0,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23125,829742,140,Iqbal Abdulla,1989-12-02,Left-hand bat,Slow left-arm orthodox,India,Player,Royal Challengers Bangalore,Mumbai Indians,2015,0,26,0,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23126,829742,162,CH Gayle,1979-09-21,Left-hand bat,Right-arm offbreak,West Indies,Player,Royal Challengers Bangalore,Mumbai Indians,2015,0,36,0,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23127,829742,214,MS Bisla,1984-12-27,Right-hand bat,NULL,India,Player,Royal Challengers Bangalore,Mumbai Indians,2015,0,31,0,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23128,829742,246,AN Ahmed,1988-11-05,Right-hand bat,Right-arm medium-fast,India,Player,Royal Challengers Bangalore,Mumbai Indians,2015,0,27,0,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23129,829742,296,VR Aaron,1989-10-29,Right-hand bat,Right-arm fast,India,Player,Royal Challengers Bangalore,Mumbai Indians,2015,0,26,0,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23130,829742,380,RR Rossouw,1989-10-09,Left-hand bat,Right-arm offbreak,South Africa,Player,Royal Challengers Bangalore,Mumbai Indians,2015,0,26,0,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23131,829742,382,YS Chahal,1990-07-23,Right-hand bat,Legbreak googly,India,Player,Royal Challengers Bangalore,Mumbai Indians,2015,0,25,0,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23132,829742,401,D Wiese,1985-05-18,Right-hand bat,Right-arm medium-fast,South Africa,Player,Royal Challengers Bangalore,Mumbai Indians,2015,0,30,0,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23133,829742,17,PA Patel,1985-03-09,Left-hand bat,NULL,India,Keeper,Mumbai Indians,Royal Challengers Bangalore,2015,0,30,1,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23134,829742,50,Harbhajan Singh,1980-07-03,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Royal Challengers Bangalore,2015,1,35,1,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23135,829742,57,RG Sharma,1987-04-30,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Royal Challengers Bangalore,2015,0,28,1,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23136,829742,194,SL Malinga,1983-08-28,Right-hand bat,Right-arm fast,Sri Lanka,Player,Mumbai Indians,Royal Challengers Bangalore,2015,0,32,1,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23137,829742,208,AT Rayudu,1985-09-23,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Royal Challengers Bangalore,2015,0,30,1,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23138,829742,221,KA Pollard,1987-05-12,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Royal Challengers Bangalore,2015,0,28,1,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23139,829742,262,UBT Chand,1993-03-26,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Royal Challengers Bangalore,2015,0,22,1,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23140,829742,375,JJ Bumrah,1993-12-06,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Royal Challengers Bangalore,2015,0,22,1,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23141,829742,383,LMP Simmons,1985-01-25,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Royal Challengers Bangalore,2015,0,30,1,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23142,829742,400,HH Pandya,1993-10-11,Right-hand bat,Right-arm medium-fast,India,Player,Mumbai Indians,Royal Challengers Bangalore,2015,0,22,1,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23143,829742,403,MJ McClenaghan,1986-06-11,Left-hand bat,Left-arm fast-medium,New Zealand,Player,Mumbai Indians,Royal Challengers Bangalore,2015,0,29,1,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23144,829744,27,Yuvraj Singh,1981-12-12,Left-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Kolkata Knight Riders,2015,0,34,0,,,JP Duminy,G Gambhir,KM Jadhav,RV Uthappa
23145,829744,87,MK Tiwary,1985-11-14,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Kolkata Knight Riders,2015,0,30,0,,,JP Duminy,G Gambhir,KM Jadhav,RV Uthappa
23146,829744,136,A Mishra,1982-11-24,Right-hand bat,Legbreak,India,Player,Delhi Daredevils,Kolkata Knight Riders,2015,0,33,0,,,JP Duminy,G Gambhir,KM Jadhav,RV Uthappa
23147,829744,154,JP Duminy,1984-04-14,Left-hand bat,Right-arm offbreak,South Africa,Captain,Delhi Daredevils,Kolkata Knight Riders,2015,0,31,0,,,JP Duminy,G Gambhir,KM Jadhav,RV Uthappa
23148,829744,191,AD Mathews,1987-06-02,Right-hand bat,Right-arm fast-medium,Sri Lanka,Player,Delhi Daredevils,Kolkata Knight Riders,2015,0,28,0,,,JP Duminy,G Gambhir,KM Jadhav,RV Uthappa
23149,829744,237,KM Jadhav,1985-03-26,Right-hand bat,Right-arm offbreak,India,Keeper,Delhi Daredevils,Kolkata Knight Riders,2015,0,30,0,,,JP Duminy,G Gambhir,KM Jadhav,RV Uthappa
23150,829744,260,MA Agarwal,1991-02-16,Right-hand bat,NULL,India,Player,Delhi Daredevils,Kolkata Knight Riders,2015,0,24,0,,,JP Duminy,G Gambhir,KM Jadhav,RV Uthappa
23151,829744,371,NM Coulter-Nile,1987-10-11,Right-hand bat,Right-arm fast,Australia,Player,Delhi Daredevils,Kolkata Knight Riders,2015,0,28,0,,,JP Duminy,G Gambhir,KM Jadhav,RV Uthappa
23152,829744,386,Imran Tahir,1979-03-27,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Kolkata Knight Riders,2015,0,36,0,,,JP Duminy,G Gambhir,KM Jadhav,RV Uthappa
23153,829744,393,SS Iyer,1994-12-06,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Kolkata Knight Riders,2015,0,21,0,,,JP Duminy,G Gambhir,KM Jadhav,RV Uthappa
23154,829744,404,DJ Muthuswami,1981-03-09,Right-hand bat,Right-arm medium,India,Player,Delhi Daredevils,Kolkata Knight Riders,2015,0,34,0,,,JP Duminy,G Gambhir,KM Jadhav,RV Uthappa
23155,829744,31,YK Pathan,1982-11-17,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Delhi Daredevils,2015,0,33,1,,,G Gambhir,JP Duminy,RV Uthappa,KM Jadhav
23156,829744,40,G Gambhir,1981-10-14,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Delhi Daredevils,2015,0,34,1,,,G Gambhir,JP Duminy,RV Uthappa,KM Jadhav
23157,829744,46,RV Uthappa,1985-11-11,Right-hand bat,Right-arm medium,India,Keeper,Kolkata Knight Riders,Delhi Daredevils,2015,0,30,1,,,G Gambhir,JP Duminy,RV Uthappa,KM Jadhav
23158,829744,67,PP Chawla,1988-12-24,Left-hand bat,Legbreak,India,Player,Kolkata Knight Riders,Delhi Daredevils,2015,0,27,1,,,G Gambhir,JP Duminy,RV Uthappa,KM Jadhav
23159,829744,96,MK Pandey,1989-09-10,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Delhi Daredevils,2015,0,26,1,,,G Gambhir,JP Duminy,RV Uthappa,KM Jadhav
23160,829744,190,M Morkel,1984-10-06,Left-hand bat,Right-arm fast,South Africa,Player,Kolkata Knight Riders,Delhi Daredevils,2015,0,31,1,,,G Gambhir,JP Duminy,RV Uthappa,KM Jadhav
23161,829744,232,UT Yadav,1987-10-25,Right-hand bat,Right-arm fast-medium,India,Player,Kolkata Knight Riders,Delhi Daredevils,2015,1,28,1,,,G Gambhir,JP Duminy,RV Uthappa,KM Jadhav
23162,829744,284,RN ten Doeschate,1980-06-30,Right-hand bat,Right-arm medium-fast,Netherlands,Player,Kolkata Knight Riders,Delhi Daredevils,2015,0,35,1,,,G Gambhir,JP Duminy,RV Uthappa,KM Jadhav
23163,829744,308,SA Yadav,1990-09-14,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Delhi Daredevils,2015,0,25,1,,,G Gambhir,JP Duminy,RV Uthappa,KM Jadhav
23164,829744,315,SP Narine,1988-05-26,Left-hand bat,Right-arm offbreak,West Indies,Player,Kolkata Knight Riders,Delhi Daredevils,2015,0,27,1,,,G Gambhir,JP Duminy,RV Uthappa,KM Jadhav
23165,829744,334,AD Russell,1988-04-29,Right-hand bat,Right-arm fast,West Indies,Player,Kolkata Knight Riders,Delhi Daredevils,2015,0,27,1,,,G Gambhir,JP Duminy,RV Uthappa,KM Jadhav
23166,829746,32,SR Watson,1981-06-17,Right-hand bat,Right-arm fast-medium,Australia,Captain,Rajasthan Royals,Kings XI Punjab,2015,0,34,0,,,SR Watson,V Sehwag,SV Samson,WP Saha
23167,829746,85,AM Rahane,1988-06-06,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Kings XI Punjab,2015,0,27,0,,,SR Watson,V Sehwag,SV Samson,WP Saha
23168,829746,255,STR Binny,1984-06-03,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Kings XI Punjab,2015,0,31,0,,,SR Watson,V Sehwag,SV Samson,WP Saha
23169,829746,306,SPD Smith,1989-06-02,Right-hand bat,Legbreak googly,India,Player,Rajasthan Royals,Kings XI Punjab,2015,0,26,0,,,SR Watson,V Sehwag,SV Samson,WP Saha
23170,829746,310,JP Faulkner,1990-04-29,Right-hand bat,Left-arm fast-medium,Australia,Player,Rajasthan Royals,Kings XI Punjab,2015,0,25,0,,,SR Watson,V Sehwag,SV Samson,WP Saha
23171,829746,339,KK Nair,1991-12-06,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Kings XI Punjab,2015,0,24,0,,,SR Watson,V Sehwag,SV Samson,WP Saha
23172,829746,350,CH Morris,1987-04-30,Right-hand bat,Right-arm fast-medium,South Africa,Player,Rajasthan Royals,Kings XI Punjab,2015,0,28,0,,,SR Watson,V Sehwag,SV Samson,WP Saha
23173,829746,351,SV Samson,1994-11-11,Right-hand bat,NULL,India,Keeper,Rajasthan Royals,Kings XI Punjab,2015,0,21,0,,,SR Watson,V Sehwag,SV Samson,WP Saha
23174,829746,370,PV Tambe,1971-10-08,Right-hand bat,Legbreak,India,Player,Rajasthan Royals,Kings XI Punjab,2015,0,44,0,,,SR Watson,V Sehwag,SV Samson,WP Saha
23175,829746,390,R Tewatia,1993-05-20,Left-hand bat,Legbreak,India,Player,Rajasthan Royals,Kings XI Punjab,2015,0,22,0,,,SR Watson,V Sehwag,SV Samson,WP Saha
23176,829746,394,DJ Hooda,1995-04-19,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Kings XI Punjab,2015,0,20,0,,,SR Watson,V Sehwag,SV Samson,WP Saha
23177,829746,41,V Sehwag,1978-10-20,Right-hand bat,Right-arm offbreak,India,Captain,Kings XI Punjab,Rajasthan Royals,2015,0,37,1,,,V Sehwag,SR Watson,WP Saha,SV Samson
23178,829746,62,WP Saha,1984-10-24,Right-hand bat,NULL,India,Keeper,Kings XI Punjab,Rajasthan Royals,2015,0,31,1,,,V Sehwag,SR Watson,WP Saha,SV Samson
23179,829746,100,SE Marsh,1983-07-09,Left-hand bat,Slow left-arm orthodox,Australia,Player,Kings XI Punjab,Rajasthan Royals,2015,1,32,1,,,V Sehwag,SR Watson,WP Saha,SV Samson
23180,829746,185,M Vijay,1984-04-01,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Rajasthan Royals,2015,0,31,1,,,V Sehwag,SR Watson,WP Saha,SV Samson
23181,829746,305,GJ Maxwell,1988-10-14,Right-hand bat,Right-arm offbreak,Australia,Player,Kings XI Punjab,Rajasthan Royals,2015,0,27,1,,,V Sehwag,SR Watson,WP Saha,SV Samson
23182,829746,320,DA Miller,1989-06-10,Left-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Rajasthan Royals,2015,0,26,1,,,V Sehwag,SR Watson,WP Saha,SV Samson
